kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,limbdark_coeff1,limbdark_coeff2,limbdark_coeff3,limbdark_coeff4,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,dutycycle_post,dataspan_post,timeout01p5,timeout02p0,timeout02p5,timeout03p0,timeout03p5,timeout04p5,timeout05p0,timeout06p0,timeout07p5,timeout09p0,timeout10p5,timeout12p0,timeout12p5,timeout15p0,timeoutsumry,cdppslplong,cdppslpshrt,KIC,D,e_D,KsMag,e_KsMag,SpType,Teff,R*,e_R*,M*,e_M*,teff_DR25,teff_DR25_err1,teff_DR25_err2,logg_DR25,logg_DR25_err1,logg_DR25_err2,mass_DR25,mass_DR25_err1,mass_DR25_err2
3838516,2MASS J19110332+3859408,3241,0,0,4.9499804705431405,0,0,-0.36,0.35,-0.2,0.25,0.008,-0.008,0.277,0.01,-0.01,46.93,18.42,-25.23,DSEP,17.8,0.4762,0.9182,-0.8303,0.2499,109.44,63.98,-15.99,0,0,0,,q1_q17_dr25_stellar,2017-03-23,287.76376,38.994671000000004,111100000000,PHO54,PHO54,PHO54,14.493,0.033,13.748,0.034,13.565999999999999,0.040999999999999995,0.879,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1388.8,1203.135,1111.922,1016.204,962.2610000000001,869.8919999999997,814.692,741.434,665.1469999999998,604.936,561.612,517.871,506.361,449.293,0.043,0.047,-0.011000000000000001,0.879,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.55987,-0.6896800000000001,3838516,178.84,2.708,7.298,0.052,M4V,3241,0.277,0.01,0.25,0.008,3290,98.0,-52.0,5.172999999999999,0.066,-0.154,0.14400000000000002,0.092,-0.023
4137629,2MASS J19005186+3913445,3241,0,0,4.969206970214338,0,0,0.08,0.25,-0.3,0.232,0.006,-0.006,0.261,0.008,-0.008,6.558,4.445,-1.306,DSEP,16.382,0.4956,0.5042,-0.1642,-0.0143,169.73,27.44,-47.03,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.21606,39.229046000000004,111100000000,PHO54,PHO54,PHO54,12.824000000000002,0.023,12.293,0.026000000000000002,12.071,0.025,0.8781,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,588.857,494.589,449.38199999999995,402.195,369.11400000000003,320.14799999999997,305.855,281.9890000000001,258.76,244.324,233.766,225.987,225.011,212.453,0.086,0.02,-0.032,0.8781,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.27857,-0.8547,4137629,83.718,0.346,7.454,0.026,M4V,3241,0.261,0.008,0.232,0.006,3619,112.0,-137.0,4.777,0.11,-0.051,0.481,0.059,-0.11
4037286,2MASS J19002664+3907413,3241,0,0,4.875095612893205,0,0,-0.18,0.3,-0.25,0.334,0.01,-0.01,0.349,0.012,-0.012,20.38,15.32,-8.712,DSEP,17.357,0.485,0.7793,-0.5991,0.1523,146.53,62.95,-41.96,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.11099,39.128082,111100000000,PHO54,PHO54,PHO54,14.06,0.027999999999999997,13.459000000000001,0.027999999999999997,13.22,0.033,0.8791,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1788.035,1543.86,1414.9579999999999,1287.382,1211.1,1081.008,1026.2910000000004,944.193,859.94,806.987,762.7280000000003,719.9739999999997,708.544,660.2280000000002,0.069,0.045,-0.03,0.8791,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.38455,-0.7417,4037286,202.408,3.214,6.687,0.048,M4V,3241,0.349,0.012,0.334,0.01,3378,111.0,-91.0,5.006,0.11,-0.11,0.241,0.113,-0.075
3954332,2MASS J19260654+3904185,3073,0,0,5.0239962448920865,0,0,-0.36,0.35,-0.25,0.187,0.007,-0.007,0.22,0.008,-0.008,35.17,21.25,-17.92,DSEP,18.394000000000002,0.4762,0.9182,-0.8303,0.2499,134.72,72.0,-30.86,0,0,0,,q1_q17_dr25_stellar,2017-03-23,291.52734,39.0718,111100000000,PHO54,PHO54,PHO54,14.584000000000001,0.03,14.132,0.038,13.789000000000001,0.054000000000000006,0.8791,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,2398.952,2048.165,1868.6689999999999,1696.9360000000001,1593.124,1423.9089999999999,1351.599,1254.625,1132.381,1049.378,1012.0160000000001,971.054,956.7289999999999,904.475,0.061,0.052000000000000005,-0.022000000000000002,0.8791,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3156,-0.74568,3954332,150.85,2.368,7.894,0.065,M5V,3073,0.22,0.008,0.187,0.007,3325,108.0,-59.0,5.113,0.096,-0.132,0.171,0.103,-0.044
4039602,2MASS J19034619+3908232,3241,0,0,5.012750015543981,0,0,0.0,0.0,0.0,0.194,0.006,-0.006,0.227,0.007,-0.007,37.18,0.0,0.0,BTSL,17.952,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.94247,39.139908,111100000000,PHO54,PHO54,PHO54,14.424000000000001,0.03,13.908,0.032,13.537,0.034,0.8789,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1296.906,1124.017,1031.725,937.8489999999999,879.005,771.331,733.184,670.1360000000002,602.893,553.05,519.352,493.249,485.335,443.538,0.0,0.0,0.0,0.8789,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4326,-0.77749,4039602,139.252,1.341,7.816,0.04,M4V,3241,0.227,0.007,0.194,0.006,3185,0.0,0.0,5.1160000000000005,0.0,0.0,0.156,0.0,0.0
4068926,2MASS J19380671+3909073,3073,0,0,4.953840790283021,0,0,-0.2,0.25,-0.35,0.245,0.008,-0.008,0.273,0.01,-0.01,5.853,3.693,-1.276,DSEP,18.111,0.5809,0.5804,-0.5104,0.1727,361.66,61.19,-81.59,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.52797999999996,39.15202,11100000000,PHO54,PHO54,PHO54,14.255,0.033,13.634,0.039,13.414000000000001,0.044000000000000004,0.8606,274.946,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1792.636,1556.9779999999994,1427.6760000000006,1301.2830000000001,1228.887,1102.22,1044.971,955.757,871.663,794.7660000000003,736.427,689.128,675.8710000000002,606.264,0.223,0.04,-0.06,0.8606,274.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.51637,-0.7259800000000001,4068926,163.753,2.285,7.34,0.054,M5V,3073,0.273,0.01,0.245,0.008,3815,121.0,-161.0,4.752,0.10400000000000001,-0.048,0.506,0.062,-0.093
4142913,2MASS J19091919+3912037,3241,0,0,4.6354340922797155,0,0,0.06,0.25,-0.3,0.609,0.015,-0.015,0.621,0.018,-0.018,12.16,9.997,-3.568,DSEP,10.91,0.4584,0.6097,-0.2559,0.0077,12.25,3.23,-3.95,0,0,0,,q1_q17_dr25_stellar,2017-03-23,287.32982999999996,39.201060999999996,11111111111111111,PHO54,PHO54,PHO54,7.9670000000000005,0.018000000000000002,7.391,0.026000000000000002,7.162999999999999,0.022000000000000002,0.8681,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.3329999999999975,7.612,27.291,25.1,24.391,23.42,22.986,22.072,21.673000000000002,21.245,20.772,20.499000000000002,20.491,20.565,20.629,21.112,0.0,0.05,-0.05,0.8681,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0198,-0.32084,4142913,27.73,0.093,4.948,0.023,M4V,3241,0.621,0.018,0.609,0.015,3410,107.0,-107.0,4.907,0.12,-0.08,0.345,0.095,-0.116
4248433,2MASS J19093768+3923256,2989,0,0,4.968652669587843,0,0,0.0,0.0,0.0,0.216,0.006,-0.006,0.252,0.007,-0.007,55.56,0.0,0.0,BTSL,15.739,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,1,004/004248/004248433/dv/kplr004248433-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,287.40701,39.390556,111100000000,SPE17,SPE17,SPE17,11.328,0.023,10.710999999999999,0.024,10.433,0.017,0.8332,365.606,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,914.91,863.3939999999999,834.217,800.138,777.35,720.164,694.6489999999999,653.6669999999998,598.756,545.561,510.94300000000004,481.723,473.452,438.164,0.0,0.0,0.0,0.7525,365.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.44751,-0.44267,4248433,36.985,0.072,7.593,0.018,M5.5Ve,2989,0.252,0.007,0.216,0.006,3000,0.0,0.0,5.191,0.0,0.0,0.117,0.0,0.0
4448009,2MASS J19043198+3930072,3241,0,0,4.819934749095922,0,0,-0.1,0.1,-0.1,0.404,0.012,-0.012,0.409,0.014,-0.014,82.86,3.736,-48.72,DSEP,16.768,0.4356,0.8188,-0.574,0.132,63.96,37.53,-3.2,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.1332700000001,39.50201,100000000000,PHO2,PHO2,PHO2,13.988,0.025,13.384,0.026000000000000002,13.147,0.03,0.9532,89.005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,914.558,793.466,732.2289999999997,676.7539999999998,637.778,571.08,543.3919999999998,502.92400000000004,459.559,425.89300000000003,398.19,376.658,371.39599999999996,340.11800000000005,0.01,0.025,-0.005,0.9532,89.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4304,-0.69291,4448009,239.205,4.375,6.246,0.05,M4V,3241,0.409,0.014,0.404,0.012,3230,38.0,-16.0,5.294,0.01,-0.19,0.107,0.065,-0.003
4173772,2MASS J19412016+3912129,3241,0,0,4.861339896180019,0,0,0.0,0.0,0.0,0.352,0.008,-0.008,0.364,0.011,-0.011,57.6,0.0,0.0,BTSL,14.027999999999999,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,295.33414,39.203663,11111011101110111,PHO54,PHO54,PHO54,10.675,0.021,10.097000000000001,0.021,9.847999999999999,0.018000000000000002,0.6968,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,191.91099999999997,174.87400000000005,167.299,157.076,151.721,143.107,139.666,136.585,132.878,130.826,128.795,128.624,128.606,128.256,0.0,0.0,0.0,0.6968,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05205,-0.48288000000000003,4173772,45.276,0.066,6.568,0.018,M4V,3241,0.364,0.011,0.352,0.008,2979,0.0,0.0,5.199,0.0,0.0,0.115,0.0,0.0
4568065,2MASS J19335405+3938497,3073,0,0,4.904902209348347,0,0,-0.42,0.35,-0.25,0.297,0.007,-0.007,0.318,0.01,-0.01,37.37,22.27,-18.79,DSEP,16.095,0.4658,0.9906,-0.9426,0.2977,46.7,25.63,-10.98,0,0,0,,q1_q17_dr25_stellar,2017-03-23,293.4753100000001,39.647156,11100000000,PHO54,PHO54,PHO54,12.334000000000001,0.021,11.76,0.022000000000000002,11.513,0.02,0.8604,274.946,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,526.64,470.111,439.856,404.411,378.525,348.645,338.25699999999995,319.482,295.29,281.595,266.235,257.94,254.63400000000001,243.255,0.0,0.015,-0.005,0.8604,274.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.28464,-0.6756300000000001,4568065,82.102,0.425,6.941,0.023,M5V,3073,0.318,0.01,0.297,0.007,3328,115.0,-57.0,5.127000000000002,0.092,-0.138,0.165,0.105,-0.042
4581084,2MASS J19453730+3937422,3073,0,0,4.838025773024204,0,0,-0.46,0.3,-0.25,0.381,0.009,-0.009,0.389,0.011,-0.011,37.47,22.03,-18.79,DSEP,14.030999999999999,0.4588,1.0388,-1.0174,0.3296,18.36,10.08,-4.32,0,0,0,,q1_q17_dr25_stellar,2017-03-23,296.40542999999997,39.628345,11100000000,PHO54,PHO54,PHO54,10.31,0.023,9.736,0.021,9.484,0.013999999999999999,0.8604,274.946,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,98.473,87.815,82.994,78.291,75.705,70.85300000000002,68.971,65.444,61.114,59.06800000000001,56.909,54.985,54.40600000000001,52.29600000000001,0.0,0.005,-0.005,0.8604,274.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.23003,-0.49173,4581084,41.656,0.077,6.385,0.015,M5V,3073,0.389,0.011,0.381,0.009,3337,115.0,-57.0,5.126,0.10400000000000001,-0.127,0.16399999999999998,0.103,-0.034
4644194,2MASS J19141169+3947380,3241,0,0,4.973159610530534,0,0,0.0,0.0,0.0,0.227,0.006,-0.006,0.257,0.008,-0.008,85.2,0.0,0.0,BTSL,17.076,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,288.5488,39.793964,111100000000,PHO54,PHO54,PHO54,13.158,0.023,12.617,0.023,12.335,0.025,0.8783,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,587.8480000000002,518.927,480.796,443.51300000000003,418.82599999999996,374.32199999999995,357.61,331.51599999999996,302.4240000000001,281.329,268.43,257.613,253.55,236.247,0.0,0.0,0.0,0.8783,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34684,-0.70213,4644194,92.933,0.48,7.493,0.028,M4V,3241,0.257,0.008,0.227,0.006,2661,0.0,0.0,5.2829999999999995,0.0,0.0,0.094,0.0,0.0
4545041,2MASS J19041982+3937181,3325,0,0,4.89276495142467,0,0,0.0,0.1,-0.1,0.364,0.108,-0.108,0.357,0.069,-0.069,18.42,4.745,-3.7689999999999997,DSEP,15.886,0.4317,0.7671,-0.4718,0.0883,95.65,16.59,-11.49,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.08258,39.621712,100000000000,PHO2,PHO2,PHO2,13.046,0.021,12.359000000000002,0.022000000000000002,12.145,0.021,0.942,88.781,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1556.0120000000006,1452.828,1399.7379999999994,1338.1589999999999,1289.002,1175.663,1129.787,1074.85,1023.758,964.8969999999999,922.395,902.658,895.063,877.7189999999997,0.033,0.011000000000000001,-0.009000000000000001,0.942,88.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.22530999999999998,-0.50415,4545041,410.44,23.898,4.064,0.13,M3.5Ve,3325,0.357,0.069,0.364,0.108,3336,43.0,-40.0,4.9830000000000005,0.045,-0.045,0.252,0.047,-0.034
4545209,2MASS J19044213+3936212,3241,0,0,4.8075685556478165,0,0,0.0,0.1,-0.1,0.42,0.011,-0.011,0.423,0.013,-0.013,34.21,12.41,-9.093,DSEP,16.052,0.4293,0.779,-0.4878,0.0943,69.88,15.52,-11.29,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.17554,39.605911,100000000000,PHO2,PHO2,PHO2,13.212,0.024,12.659,0.026000000000000002,12.374,0.025,0.9499,89.005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,532.1709999999998,475.05199999999996,447.42699999999996,417.483,397.902,364.131,350.23400000000015,335.315,315.9890000000001,303.775,292.676,280.28,276.643,260.94,0.013999999999999999,0.011000000000000001,-0.008,0.9499,89.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.27702,-0.5987899999999999,4545209,175.733,2.422,6.146,0.039,M4V,3241,0.423,0.013,0.42,0.011,3232,41.0,-25.0,5.102,0.066,-0.06,0.166,0.041,-0.027000000000000003
4726552,2MASS J18570666+3951339,3241,0,0,4.935449878138896,0,0,0.0,0.1,-0.1,0.265,0.008,-0.008,0.29,0.009,-0.009,22.12,6.367000000000001,-4.942,DSEP,16.71,0.4293,0.779,-0.4878,0.0943,131.72,22.56,-18.05,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.2777700000001,39.85942100000001,100000000000,PHO2,PHO2,PHO2,14.007,0.026000000000000002,13.41,0.026000000000000002,13.169,0.033,0.9522,89.005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1040.076,909.4580000000001,845.5139999999999,774.829,730.023,658.2,630.6030000000002,583.472,529.4490000000002,488.63300000000004,461.37800000000004,441.224,434.095,397.779,0.059000000000000004,0.016,-0.013000000000000001,0.9522,89.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.39995,-0.69705,4726552,157.506,1.591,7.18,0.039,M4V,3241,0.29,0.009,0.265,0.008,3301,46.0,-42.0,5.018,0.05,-0.045,0.222,0.05,-0.031
4741907,2MASS J19211305+3949581,3073,0,0,4.995185209584183,0,0,0.0,0.0,0.0,0.21,0.006,-0.006,0.241,0.008,-0.008,83.49,0.0,0.0,BTSL,17.6,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,290.30441,39.832722,111100000000,PHO54,PHO54,PHO54,13.884,0.024,13.315999999999999,0.026000000000000002,13.052,0.027999999999999997,0.879,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1752.0339999999999,1588.649,1511.12,1420.351,1363.844,1262.556,1225.187,1160.097,1066.001,964.188,905.352,864.914,854.4069999999997,782.689,0.0,0.0,0.0,0.879,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.42986,-0.53581,4741907,119.957,1.334,7.656,0.037,M5V,3073,0.241,0.008,0.21,0.006,2682,0.0,0.0,5.279,0.0,0.0,0.095,0.0,0.0
4730040,2MASS J19034701+3950277,3241,0,0,4.956289514256894,0,0,-0.32,0.3,-0.25,0.241,0.01,-0.01,0.27,0.01,-0.01,19.03,13.56,-7.89,DSEP,18.289,0.4832,0.8697,-0.755,0.2177,240.03,88.78,-64.56,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.94588999999996,39.84119000000001,111100000000,PHO54,PHO54,PHO54,14.98,0.034,14.449000000000002,0.042,14.155999999999999,0.052000000000000005,0.879,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1582.415,1378.256,1267.296,1163.0539999999999,1096.5639999999999,977.337,927.549,856.835,780.7180000000003,722.482,675.1089999999998,640.496,630.6669999999998,584.656,0.135,0.057999999999999996,-0.047,0.879,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.41667,-0.72231,4730040,227.179,4.623,7.371,0.068,M4V,3241,0.27,0.01,0.241,0.01,3449,113.0,-113.0,4.999,0.105,-0.105,0.264,0.107,-0.087
4909186,2MASS J19075388+4001230,3410,0,0,4.742387768156726,0,0,0.0,0.1,-0.1,0.499,0.012,-0.012,0.497,0.015,-0.015,20.58,5.047,-4.056,DSEP,14.479000000000001,0.4293,0.779,-0.4878,0.0943,47.98,7.77,-5.65,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.9745200000001,40.02306,11111111111111111,PHO2,PHO2,PHO2,11.695,0.021,11.159,0.022000000000000002,10.902000000000001,0.02,0.8731,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,279.23400000000004,261.113,256.459,248.983,247.33,239.53099999999998,235.61,231.291,226.019,219.75599999999997,214.90200000000002,212.425,211.97,210.945,0.0,0.005,-0.005,0.8731,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10353,-0.22069,4909186,111.369,0.366,5.665,0.021,M3V,3410,0.497,0.015,0.499,0.012,3315,43.0,-39.0,5.004,0.044000000000000004,-0.04,0.233,0.043,-0.029
4917182,2MASS J19191480+4000264,2989,0,0,4.927649748406331,0,0,0.0,0.0,0.0,0.273,0.007,-0.007,0.297,0.009,-0.009,76.7,0.0,0.0,BTSL,16.94,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,289.81174,40.007435,111100000000,PHO54,PHO54,PHO54,12.815999999999999,0.028999999999999998,12.186,0.032,11.925999999999998,0.02,0.8764,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,637.934,557.466,510.56199999999995,469.353,446.952,411.26199999999994,397.82199999999995,368.759,337.459,312.621,294.638,280.718,276.086,260.848,0.0,0.0,0.0,0.8764,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.37371,-0.6549,4917182,91.451,0.495,7.119,0.023,M5.5V,2989,0.297,0.009,0.273,0.007,2765,0.0,0.0,5.26,0.0,0.0,0.099,0.0,0.0
4921143,2MASS J19235164+4002152,3410,0,0,4.687262304493878,0,0,0.02,0.1,-0.1,0.56,0.016,-0.016,0.561,0.019,-0.019,22.84,5.907,-4.692,DSEP,14.873,0.4345,0.7447,-0.4394,0.0757,52.67,8.7,-7.12,0,0,0,,q1_q17_dr25_stellar,2017-03-23,290.96521,40.037579,11111111111111111,PHO2,PHO2,PHO2,12.049000000000001,0.019,11.421,0.022000000000000002,11.196,0.019,0.8574,1458.931,7.1,7.1,7.1,7.646,8.363,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.697,253.66,235.43099999999998,229.398,219.998,214.062,201.59799999999998,196.752,189.845,181.679,176.893,173.335,170.93400000000003,169.93200000000004,166.36900000000003,0.002,0.005,-0.005,0.8574,1458.931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.12585,-0.38472,4921143,152.266,3.613,5.281,0.055,M3V,3410,0.561,0.019,0.56,0.016,3291,44.0,-34.0,5.023,0.045,-0.040999999999999995,0.217,0.041,-0.027000000000000003
4856658,2MASS J19474817+3957449,3410,0,0,4.955252018270333,0,0,0.08,0.25,-0.25,0.244,0.007,-0.007,0.272,0.009,-0.009,19.01,16.22,-8.231,DSEP,17.663,0.4514,0.6361,-0.2869,0.0173,120.8,46.61,-38.13,0,0,0,,q1_q17_dr25_stellar,2017-03-23,296.95071,39.962498,111100000000,PHO54,PHO54,PHO54,13.602,0.024,12.979000000000001,0.031,12.735,0.026000000000000002,0.8782,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1210.145,1056.312,961.73,879.315,831.664,742.27,707.448,656.962,623.21,589.881,554.489,525.612,518.2769999999998,469.86400000000003,0.05,0.033,-0.027000000000000003,0.8782,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.40245,-0.73654,4856658,119.571,1.044,7.346,0.032,M3V,3410,0.272,0.009,0.244,0.007,3309,109.0,-79.0,4.992,0.115,-0.094,0.251,0.107,-0.08800000000000001
4862505,2MASS J19524664+3956065,3241,0,0,4.762131159790381,0,0,0.56,0.05,-0.3,0.477,0.012,-0.012,0.475,0.015,-0.015,4.449,1.735,-0.4344,DSEP,15.991,0.6261,-0.2278,0.6441,-0.1949,245.61,24.89,-46.22,0,0,0,,q1_q17_dr25_stellar,2017-03-23,298.19434,39.935139,1111,KIC0,KIC0,KIC0,13.133,0.023,12.491,0.024,12.249,0.023,0.8204,316.066,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,570.069,501.20300000000003,465.455,431.18800000000016,408.559,366.38199999999995,350.99,325.238,299.19,279.41,263.656,252.05599999999998,249.048,234.62599999999998,0.141,0.019,-0.033,0.8204,316.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.35152,-0.67352,4862505,194.457,2.17,5.798,0.033,M4V,3241,0.475,0.015,0.477,0.012,3683,117.0,-147.0,4.688,0.075,-0.02,0.564,0.036000000000000004,-0.067
